# x_m, elev_m
1.191571560390097602e+03,2.862311200571226891e+03
1.191972358089522459e+03,2.862402949442179761e+03
1.192373155788947315e+03,2.862494698313132176e+03
1.192773953488372172e+03,2.862586447184085046e+03
1.193174751187797028e+03,2.862678196055037915e+03
1.193575548887221885e+03,2.862763809406166729e+03
1.193976346586646741e+03,2.862847510130544379e+03
1.194377144286071598e+03,2.862931210854922483e+03
1.194777941985496454e+03,2.863014911579300133e+03
1.195178739684921311e+03,2.863098612303678237e+03
1.195579537384346168e+03,2.863182313028055887e+03
1.195980335083771024e+03,2.863266013752433992e+03
1.196381132783195881e+03,2.863349714476811641e+03
1.196781930482620737e+03,2.863433415201189746e+03
1.197182728182045594e+03,2.863517115925567396e+03
1.197583525881470450e+03,2.863600816649945500e+03
1.197984323580895307e+03,2.863684517374323150e+03
1.198385121280320163e+03,2.863771712137217946e+03
1.198785918979745020e+03,2.863865776903409369e+03
1.199186716679169876e+03,2.863959841669600792e+03
1.199587514378594733e+03,2.864053906435792669e+03
1.199988312078019590e+03,2.864147971201984092e+03
1.200389109777444446e+03,2.864242035968175514e+03
1.200789907476869303e+03,2.864336100734366937e+03
1.201190705176294159e+03,2.864430165500558815e+03
1.201591502875719016e+03,2.864524230266750237e+03
1.201992300575143872e+03,2.864618295032941660e+03
1.202393098274568729e+03,2.864712359799133537e+03
1.202793895973993585e+03,2.864806424565324960e+03
1.203194693673418442e+03,2.864900145726255232e+03
1.203595491372843298e+03,2.864991129157044725e+03
1.203996289072268155e+03,2.865082112587833763e+03
1.204397086771693012e+03,2.865173096018622800e+03
1.204797884471117868e+03,2.865264079449412293e+03
1.205198682170542725e+03,2.865355062880201331e+03
1.205599479869967581e+03,2.865446046310990823e+03
1.206000277569392438e+03,2.865537029741779861e+03
1.206401075268817294e+03,2.865628013172569354e+03
1.206801872968242151e+03,2.865718996603358391e+03
1.207202670667667007e+03,2.865809980034147429e+03
1.207603468367091864e+03,2.865900963464936922e+03
1.208004266066516720e+03,2.865991946895725960e+03
1.208405063765941577e+03,2.866086785085842166e+03
1.208805861465366434e+03,2.866188418858293517e+03
1.209206659164791290e+03,2.866290052630744867e+03
1.209607456864216147e+03,2.866391686403196218e+03
1.210008254563641003e+03,2.866493320175647114e+03
1.210409052263065860e+03,2.866594953948098464e+03
1.210809849962490716e+03,2.866696587720549815e+03
1.211210647661915573e+03,2.866798221493001165e+03
1.211611445361340429e+03,2.866899855265452516e+03
1.212012243060765286e+03,2.867001489037903866e+03
1.212413040760190142e+03,2.867103122810354762e+03
1.212813838459614999e+03,2.867204756582806112e+03
1.213214636159039856e+03,2.867307961515819443e+03
1.213615433858464712e+03,2.867419337784544041e+03
1.214016231557889569e+03,2.867530714053268639e+03
1.214417029257314425e+03,2.867642090321993237e+03
1.214817826956739282e+03,2.867753466590718290e+03
1.215218624656164138e+03,2.867864842859442888e+03
1.215619422355588995e+03,2.867976219128167486e+03
1.216020220055013851e+03,2.868087595396892084e+03
1.216421017754438708e+03,2.868198971665617137e+03
1.216821815453863564e+03,2.868310347934341735e+03
1.217222613153288421e+03,2.868421724203066333e+03
1.217623410852713278e+03,2.868533100471791386e+03
1.218024208552138134e+03,2.868644476740515984e+03
1.218425006251562991e+03,2.868759901084142257e+03
1.218825803950987847e+03,2.868881110065823123e+03
1.219226601650412704e+03,2.869002319047503988e+03
1.219627399349837560e+03,2.869123528029184854e+03
1.220028197049262417e+03,2.869244737010865720e+03
1.220428994748687273e+03,2.869365945992546585e+03
1.220829792448112130e+03,2.869487154974227451e+03
1.221230590147536986e+03,2.869608363955908317e+03
1.221631387846961843e+03,2.869729572937589182e+03
1.222032185546386700e+03,2.869850781919270048e+03
1.222432983245811556e+03,2.869971990900950914e+03
1.222833780945236413e+03,2.870093199882632234e+03
1.223234578644661269e+03,2.870214512437633402e+03
1.223635376344086126e+03,2.870338568868407492e+03
1.224036174043510982e+03,2.870462625299182037e+03
1.224436971742935839e+03,2.870586681729956126e+03
1.224837769442360695e+03,2.870710738160730671e+03
1.225238567141785552e+03,2.870834794591505215e+03
1.225639364841210408e+03,2.870958851022279305e+03
1.226040162540635265e+03,2.871082907453053849e+03
1.226440960240060122e+03,2.871206963883827939e+03
1.226841757939484978e+03,2.871331020314602483e+03
1.227242555638909835e+03,2.871455076745377028e+03
1.227643353338334691e+03,2.871579133176151117e+03
1.228044151037759548e+03,2.871703189606925662e+03
1.228444948737184404e+03,2.871814235161883062e+03
1.228845746436609261e+03,2.871910096054941732e+03
1.229246544136034117e+03,2.872005956947999948e+03
1.229647341835458974e+03,2.872101817841058164e+03
1.230048139534883830e+03,2.872197678734116380e+03
1.230448937234308687e+03,2.872293539627174596e+03
1.230849734933733544e+03,2.872389400520233266e+03
1.231250532633158400e+03,2.872485261413291482e+03
1.231651330332583029e+03,2.872581122306349698e+03
1.232052128032007886e+03,2.872676983199407914e+03
1.232452925731432742e+03,2.872772844092466130e+03
1.232853723430857599e+03,2.872868704985524346e+03
1.233254521130282455e+03,2.872960248608663733e+03
1.233655318829707312e+03,2.873044136499241176e+03
1.234056116529132169e+03,2.873128024389818165e+03
1.234456914228557025e+03,2.873211912280395609e+03
1.234857711927981882e+03,2.873295800170973052e+03
1.235258509627406738e+03,2.873379688061550041e+03
1.235659307326831595e+03,2.873463575952127485e+03
1.236060105026256451e+03,2.873547463842704929e+03
1.236460902725681308e+03,2.873631351733282372e+03
1.236861700425106164e+03,2.873715239623859361e+03
1.237262498124531021e+03,2.873799127514436805e+03
1.237663295823955877e+03,2.873883015405014248e+03
1.238064093523380734e+03,2.873966903295591692e+03
1.238464891222805591e+03,2.874033182625293648e+03
1.238865688922230447e+03,2.874080858158088176e+03
1.239266486621655304e+03,2.874128533690882705e+03
1.239667284321080160e+03,2.874176209223677233e+03
1.240068082020505017e+03,2.874223884756471307e+03
1.240468879719929873e+03,2.874271560289265835e+03
1.240869677419354730e+03,2.874319235822060364e+03
1.241270475118779586e+03,2.874366911354854892e+03
1.241671272818204443e+03,2.874414586887649421e+03
1.242072070517629300e+03,2.874462262420443949e+03
1.242472868217054156e+03,2.874509937953238477e+03
1.242873665916479013e+03,2.874557613486032551e+03
1.243274463615903869e+03,2.874604455272134601e+03
1.243675261315328726e+03,2.874644615362257355e+03
1.244076059014753582e+03,2.874684775452380109e+03
1.244476856714178439e+03,2.874724935542502863e+03
1.244877654413603295e+03,2.874765095632625616e+03
1.245278452113028152e+03,2.874805255722748370e+03
1.245679249812453008e+03,2.874845415812871124e+03
1.246080047511877865e+03,2.874885575902993878e+03
1.246480845211302722e+03,2.874925735993116632e+03
1.246881642910727578e+03,2.874965896083238931e+03
1.247282440610152435e+03,2.875006056173361685e+03
1.247683238309577291e+03,2.875046216263484439e+03
1.248084036009002148e+03,2.875086376353607193e+03
1.248484833708427004e+03,2.875127597901479476e+03
1.248885631407851861e+03,2.875169364395206685e+03
1.249286429107276717e+03,2.875211130888934349e+03
1.249687226806701574e+03,2.875252897382662013e+03
1.250088024506126430e+03,2.875294663876389677e+03
1.250488822205551287e+03,2.875336430370117341e+03
1.250889619904976144e+03,2.875378196863845005e+03
1.251290417604401000e+03,2.875419963357572669e+03
1.251691215303825857e+03,2.875461729851300333e+03
1.252092013003250713e+03,2.875503496345027997e+03
1.252492810702675570e+03,2.875545262838755662e+03
1.252893608402100426e+03,2.875587029332483326e+03
1.253294406101525283e+03,2.875630293427015204e+03
1.253695203800950139e+03,2.875679171195237814e+03
1.254096001500374996e+03,2.875728048963460424e+03
1.254496799199799852e+03,2.875776926731682579e+03
1.254897596899224709e+03,2.875825804499905189e+03
1.255298394598649566e+03,2.875874682268127799e+03
1.255699192298074422e+03,2.875923560036350409e+03
1.256099989997499279e+03,2.875972437804573019e+03
1.256500787696924135e+03,2.876021315572795629e+03
1.256901585396348992e+03,2.876070193341017784e+03
1.257302383095773848e+03,2.876119071109240394e+03
1.257703180795198705e+03,2.876167948877463004e+03
1.258103978494623561e+03,2.876216826645685614e+03
1.258504776194048418e+03,2.876269273364157470e+03
1.258905573893473274e+03,2.876321967882408444e+03
1.259306371592898131e+03,2.876374662400659872e+03
1.259707169292322988e+03,2.876427356918910846e+03
1.260107966991747844e+03,2.876480051437161819e+03
1.260508764691172701e+03,2.876532745955413247e+03
1.260909562390597557e+03,2.876585440473664221e+03
1.261310360090022414e+03,2.876638134991915194e+03
1.261711157789447270e+03,2.876690829510166168e+03
1.262111955488872127e+03,2.876743524028417596e+03
1.262512753188296983e+03,2.876796218546668570e+03
1.262913550887721840e+03,2.876848913064919543e+03
1.263314348587146696e+03,2.876905863622280322e+03
1.263715146286571553e+03,2.876968937363822988e+03
1.264115943985996410e+03,2.877032011105366109e+03
1.264516741685421266e+03,2.877095084846909231e+03
1.264917539384846123e+03,2.877158158588451897e+03
1.265318337084270979e+03,2.877221232329995019e+03
1.265719134783695836e+03,2.877284306071537685e+03
1.266119932483120692e+03,2.877347379813080806e+03
1.266520730182545549e+03,2.877410453554623928e+03
1.266921527881970405e+03,2.877473527296166594e+03
1.267322325581395262e+03,2.877536601037709715e+03
1.267723123280820118e+03,2.877599674779252837e+03
1.268123920980244975e+03,2.877662748520795503e+03
1.268524718679669832e+03,2.877728185079866762e+03
1.268925516379094688e+03,2.877793928576017606e+03
1.269326314078519545e+03,2.877859672072168451e+03
1.269727111777944401e+03,2.877925415568318840e+03
1.270127909477369258e+03,2.877991159064469684e+03
1.270528707176794114e+03,2.878056902560620529e+03
1.270929504876218971e+03,2.878122646056770918e+03
1.271330302575643827e+03,2.878188389552921763e+03
1.271731100275068684e+03,2.878254133049072607e+03
1.272131897974493540e+03,2.878319876545223451e+03
1.272532695673918397e+03,2.878385620041373841e+03
1.272933493373343254e+03,2.878451363537524685e+03
1.273334291072768110e+03,2.878513402868789399e+03
1.273735088772192967e+03,2.878564911006867987e+03
1.274135886471617823e+03,2.878616419144947031e+03
1.274536684171042680e+03,2.878667927283025620e+03
1.274937481870467536e+03,2.878719435421104208e+03
1.275338279569892393e+03,2.878770943559182797e+03
1.275739077269317249e+03,2.878822451697261386e+03
1.276139874968742106e+03,2.878873959835340429e+03
1.276540672668166962e+03,2.878925467973419018e+03
1.276941470367591819e+03,2.878976976111497606e+03
1.277342268067016676e+03,2.879028484249576195e+03
1.277743065766441532e+03,2.879079992387655238e+03
1.278143863465866389e+03,2.879131500525733827e+03
1.278544661165291245e+03,2.879162621231848789e+03
1.278945458864716102e+03,2.879189712925249296e+03
1.279346256564140958e+03,2.879216804618649803e+03
1.279747054263565815e+03,2.879243896312050310e+03
1.280147851962990671e+03,2.879270988005450363e+03
1.280548649662415528e+03,2.879298079698850870e+03
1.280949447361840384e+03,2.879325171392251377e+03
1.281350245061265241e+03,2.879352263085651884e+03
1.281751042760690098e+03,2.879379354779052392e+03
1.282151840460114954e+03,2.879406446472452899e+03
1.282552638159539811e+03,2.879433538165853406e+03
1.282953435858964667e+03,2.879460629859253913e+03
1.283354233558389524e+03,2.879485549808504857e+03
1.283755031257814380e+03,2.879505021761513035e+03
1.284155828957239237e+03,2.879524493714521668e+03
1.284556626656664093e+03,2.879543965667530301e+03
1.284957424356088950e+03,2.879563437620538480e+03
1.285358222055513806e+03,2.879582909573547113e+03
1.285759019754938663e+03,2.879602381526555746e+03
1.286159817454363520e+03,2.879621853479563924e+03
1.286560615153788376e+03,2.879641325432572557e+03
1.286961412853213233e+03,2.879660797385581191e+03
1.287362210552638089e+03,2.879680269338589369e+03
1.287763008252062946e+03,2.879699741291598002e+03
1.288163805951487802e+03,2.879719213244606635e+03
1.288564603650912659e+03,2.879746708586868863e+03
1.288965401350337515e+03,2.879774541760440115e+03
1.289366199049762372e+03,2.879802374934011368e+03
1.289766996749187228e+03,2.879830208107582166e+03
1.290167794448612085e+03,2.879858041281153419e+03
1.290568592148036942e+03,2.879885874454724672e+03
1.290969389847461798e+03,2.879913707628295924e+03
1.291370187546886655e+03,2.879941540801867177e+03
1.291770985246311511e+03,2.879969373975438430e+03
1.292171782945736368e+03,2.879997207149009682e+03
1.292572580645161224e+03,2.880025040322580935e+03
1.292973378344586081e+03,2.880052873496151733e+03
1.293374176044010937e+03,2.880067819732711087e+03
1.293774973743435794e+03,2.880062151886456832e+03
1.294175771442860650e+03,2.880056484040202122e+03
1.294576569142285507e+03,2.880050816193947412e+03
1.294977366841710364e+03,2.880045148347693157e+03
1.295378164541135220e+03,2.880039480501438447e+03
1.295778962240560077e+03,2.880033812655184192e+03
1.296179759939984933e+03,2.880028144808929483e+03
1.296580557639409790e+03,2.880022476962675228e+03
1.296981355338834646e+03,2.880016809116420518e+03
1.297382153038259503e+03,2.880011141270166263e+03
1.297782950737684359e+03,2.880005473423911553e+03
1.298183748437109216e+03,2.879999698138107306e+03
1.298584546136534073e+03,2.879990898188619212e+03
1.298985343835958929e+03,2.879982098239130664e+03
1.299386141535383786e+03,2.879973298289642116e+03
1.299786939234808642e+03,2.879964498340154023e+03
1.300187736934233499e+03,2.879955698390665475e+03
1.300588534633658355e+03,2.879946898441176927e+03
1.300989332333083212e+03,2.879938098491688834e+03
1.301390130032508068e+03,2.879929298542200286e+03
1.301790927731932925e+03,2.879920498592711738e+03
1.302191725431357781e+03,2.879911698643223644e+03
1.302592523130782638e+03,2.879902898693735096e+03
1.302993320830207495e+03,2.879894098744247003e+03
1.303394118529632351e+03,2.879884756280906913e+03
1.303794916229057208e+03,2.879874940827043247e+03
1.304195713928482064e+03,2.879865125373180035e+03
1.304596511627906921e+03,2.879855309919316369e+03
1.304997309327331777e+03,2.879845494465453157e+03
1.305398107026756634e+03,2.879835679011589491e+03
1.305798904726181490e+03,2.879825863557726279e+03
1.306199702425606347e+03,2.879816048103862613e+03
1.306600500125031203e+03,2.879806232649999401e+03
1.307001297824456060e+03,2.879796417196135735e+03
1.307402095523880917e+03,2.879786601742272069e+03
1.307802893223305773e+03,2.879776786288408857e+03
1.308203690922730630e+03,2.879766326012196259e+03
1.308604488622155486e+03,2.879754421130035098e+03
1.309005286321580343e+03,2.879742516247873937e+03
1.309406084021005199e+03,2.879730611365712775e+03
1.309806881720430056e+03,2.879718706483551614e+03
1.310207679419854912e+03,2.879706801601390453e+03
1.310608477119279769e+03,2.879694896719229291e+03
1.311009274818704625e+03,2.879682991837068130e+03
1.311410072518129482e+03,2.879671086954906968e+03
1.311810870217554339e+03,2.879659182072745807e+03
1.312211667916979195e+03,2.879647277190584646e+03
1.312612465616404052e+03,2.879635372308423484e+03
1.313013263315828908e+03,2.879623467426262323e+03
1.313414061015253765e+03,2.879591479817745494e+03
1.313814858714678621e+03,2.879551239084871668e+03
1.314215656414103478e+03,2.879510998351997387e+03
1.314616454113528334e+03,2.879470757619123560e+03
1.315017251812953191e+03,2.879430516886249734e+03
1.315418049512378047e+03,2.879390276153375453e+03
1.315818847211802904e+03,2.879350035420501627e+03
1.316219644911227761e+03,2.879309794687627800e+03
1.316620442610652617e+03,2.879269553954753519e+03
1.317021240310077474e+03,2.879229313221879693e+03
1.317422038009502330e+03,2.879189072489005866e+03
1.317822835708927187e+03,2.879148831756131585e+03
1.318223633408352043e+03,2.879112124417242740e+03
1.318624431107776900e+03,2.879084346358866696e+03
1.319025228807201756e+03,2.879056568300490653e+03
1.319426026506626613e+03,2.879028790242115065e+03
1.319826824206051469e+03,2.879001012183739022e+03
1.320227621905476326e+03,2.878973234125362978e+03
1.320628419604901183e+03,2.878945456066986935e+03
1.321029217304326039e+03,2.878917678008610892e+03
1.321430015003750896e+03,2.878889899950234849e+03
1.321830812703175752e+03,2.878862121891859260e+03
1.322231610402600609e+03,2.878834343833483217e+03
1.322632408102025465e+03,2.878806565775107174e+03
1.323033205801450322e+03,2.878778787716731131e+03
1.323434003500875178e+03,2.878751987817671761e+03
1.323834801200300035e+03,2.878725640558545820e+03
1.324235598899724891e+03,2.878699293299420333e+03
1.324636396599149748e+03,2.878672946040294846e+03
1.325037194298574605e+03,2.878646598781169359e+03
1.325437991997999461e+03,2.878620251522043873e+03
1.325838789697424318e+03,2.878593904262918386e+03
1.326239587396849174e+03,2.878567557003792899e+03
1.326640385096274031e+03,2.878541209744667412e+03
1.327041182795698887e+03,2.878514862485541926e+03
1.327441980495123744e+03,2.878488515226416439e+03
1.327842778194548600e+03,2.878462167967290497e+03
1.328243575893973457e+03,2.878439488322785110e+03
1.328644373593398313e+03,2.878436262586773410e+03
1.329045171292823170e+03,2.878433036850762164e+03
1.329445968992248027e+03,2.878429811114750464e+03
1.329846766691672883e+03,2.878426585378739219e+03
1.330247564391097740e+03,2.878423359642727519e+03
1.330648362090522596e+03,2.878420133906716273e+03
1.331049159789947453e+03,2.878416908170704573e+03
1.331449957489372309e+03,2.878413682434693328e+03
1.331850755188797166e+03,2.878410456698681628e+03
1.332251552888222022e+03,2.878407230962670383e+03
1.332652350587646879e+03,2.878404005226658683e+03
1.333053148287071735e+03,2.878400779490647437e+03
1.333453945986496592e+03,2.878407982419847485e+03
1.333854743685921449e+03,2.878418508420034414e+03
1.334255541385346305e+03,2.878429034420221342e+03
1.334656339084771162e+03,2.878439560420408270e+03
1.335057136784196018e+03,2.878450086420595198e+03
1.335457934483620875e+03,2.878460612420782127e+03
1.335858732183045731e+03,2.878471138420969055e+03
1.336259529882470588e+03,2.878481664421155983e+03
1.336660327581895444e+03,2.878492190421342912e+03
1.337061125281320301e+03,2.878502716421529840e+03
1.337461922980745157e+03,2.878513242421716768e+03
1.337862720680170014e+03,2.878523768421903696e+03
1.338263518379594871e+03,2.878537944212774164e+03
1.338664316079019727e+03,2.878557416165782342e+03
1.339065113778444584e+03,2.878576888118790976e+03
1.339465911477869440e+03,2.878596360071799609e+03
1.339866709177294297e+03,2.878615832024807787e+03
1.340267506876719153e+03,2.878635303977816420e+03
1.340668304576144010e+03,2.878654775930825053e+03
1.341069102275568866e+03,2.878674247883833232e+03
1.341469899974993723e+03,2.878693719836841865e+03
1.341870697674418579e+03,2.878713191789850498e+03
1.342271495373843436e+03,2.878732663742858676e+03
1.342672293073268293e+03,2.878752135695867310e+03
1.343073090772693149e+03,2.878773596823118623e+03
1.343473888472118006e+03,2.878817161790447699e+03
1.343874686171542862e+03,2.878860726757776320e+03
1.344275483870967719e+03,2.878904291725105395e+03
1.344676281570392575e+03,2.878947856692434016e+03
1.345077079269817432e+03,2.878991421659762636e+03
1.345477876969242288e+03,2.879034986627091712e+03
1.345878674668667145e+03,2.879078551594420333e+03
1.346279472368092001e+03,2.879122116561749408e+03
1.346680270067516858e+03,2.879165681529078029e+03
1.347081067766941715e+03,2.879209246496406649e+03
1.347481865466366571e+03,2.879252811463735725e+03
1.347882663165791428e+03,2.879296376431064346e+03
1.348283460865216284e+03,2.879342886466083655e+03
1.348684258564641141e+03,2.879392885374261368e+03
1.349085056264065997e+03,2.879442884282439081e+03
1.349485853963490854e+03,2.879492883190616794e+03
1.349886651662915710e+03,2.879542882098794507e+03
1.350287449362340567e+03,2.879592881006972220e+03
1.350688247061765423e+03,2.879642879915149933e+03
1.351089044761190280e+03,2.879692878823327646e+03
1.351489842460615137e+03,2.879742877731505359e+03
1.351890640160039993e+03,2.879792876639683072e+03
1.352291437859464850e+03,2.879842875547860785e+03
1.352692235558889706e+03,2.879892874456038498e+03
1.353093033258314563e+03,2.879943431485422479e+03
1.353493830957739419e+03,2.880003142163091979e+03
1.353894628657164276e+03,2.880062852840761479e+03
1.354295426356589132e+03,2.880122563518430525e+03
1.354696224056013989e+03,2.880182274196100025e+03
1.355097021755438846e+03,2.880241984873769525e+03
1.355497819454863702e+03,2.880301695551439025e+03
1.355898617154288559e+03,2.880361406229108525e+03
1.356299414853713415e+03,2.880421116906777570e+03
1.356700212553138272e+03,2.880480827584447070e+03
1.357101010252563128e+03,2.880540538262116570e+03
1.357501807951987985e+03,2.880600248939786070e+03
1.357902605651412841e+03,2.880659959617455570e+03
1.358303403350837698e+03,2.880728213283479818e+03
1.358704201050262554e+03,2.880798193834172707e+03
1.359104998749687411e+03,2.880868174384866052e+03
1.359505796449112268e+03,2.880938154935559396e+03
1.359906594148537124e+03,2.881008135486252741e+03
1.360307391847961981e+03,2.881078116036946085e+03
1.360708189547386837e+03,2.881148096587638975e+03
1.361108987246811694e+03,2.881218077138332319e+03
1.361509784946236550e+03,2.881288057689025663e+03
1.361910582645661407e+03,2.881358038239719008e+03
1.362311380345086263e+03,2.881428018790411897e+03
1.362712178044511120e+03,2.881497999341105242e+03
1.363112975743935976e+03,2.881568196517001070e+03
1.363513773443360833e+03,2.881639020206859186e+03
1.363914571142785690e+03,2.881709843896717302e+03
1.364315368842210546e+03,2.881780667586575419e+03
1.364716166541635403e+03,2.881851491276433535e+03
1.365116964241060259e+03,2.881922314966291651e+03
1.365517761940485116e+03,2.881993138656149767e+03
1.365918559639909972e+03,2.882063962346008338e+03
1.366319357339334829e+03,2.882134786035866455e+03
1.366720155038759685e+03,2.882205609725724571e+03
1.367120952738184542e+03,2.882276433415582687e+03
1.367521750437609398e+03,2.882347257105440804e+03
1.367922548137034255e+03,2.882418080795298920e+03
1.368323345836459112e+03,2.882486340141373148e+03
1.368724143535883968e+03,2.882554080597613847e+03
1.369124941235308825e+03,2.882621821053855001e+03
1.369525738934733681e+03,2.882689561510095700e+03
1.369926536634158538e+03,2.882757301966336399e+03
1.370327334333583394e+03,2.882825042422577553e+03
1.370728132033008251e+03,2.882892782878818252e+03
1.371128929732433107e+03,2.882960523335058951e+03
1.371529727431857964e+03,2.883028263791299651e+03
1.371930525131282820e+03,2.883096004247540804e+03
1.372331322830707677e+03,2.883163744703781504e+03
1.372732120530132534e+03,2.883231485160022203e+03
1.373132918229557390e+03,2.883300617312275790e+03
1.373533715928982247e+03,2.883371583504528189e+03
1.373934513628407103e+03,2.883442549696780134e+03
1.374335311327831960e+03,2.883513515889032533e+03
1.374736109027256816e+03,2.883584482081284932e+03
1.375136906726681673e+03,2.883655448273537331e+03
1.375537704426106529e+03,2.883726414465789730e+03
1.375938502125531386e+03,2.883797380658041675e+03
1.376339299824956242e+03,2.883868346850294074e+03
1.376740097524381099e+03,2.883939313042546473e+03
1.377140895223805956e+03,2.884010279234798872e+03
1.377541692923230812e+03,2.884081245427050817e+03
1.377942490622655669e+03,2.884152638863941320e+03
1.378343288322080525e+03,2.884237314434242307e+03
1.378744086021505382e+03,2.884321990004543295e+03
1.379144883720930238e+03,2.884406665574844283e+03
1.379545681420355095e+03,2.884491341145145270e+03
1.379946479119779951e+03,2.884576016715446258e+03
1.380347276819204808e+03,2.884660692285747245e+03
1.380748074518629664e+03,2.884745367856048233e+03
1.381148872218054521e+03,2.884830043426349221e+03
1.381549669917479378e+03,2.884914718996650663e+03
1.381950467616904234e+03,2.884999394566951651e+03
1.382351265316329091e+03,2.885084070137252638e+03
1.382752063015753947e+03,2.885168745707553626e+03
1.383152860715178804e+03,2.885252074285897834e+03
1.383553658414603660e+03,2.885334614802215128e+03
1.383954456114028517e+03,2.885417155318532423e+03
1.384355253813453373e+03,2.885499695834849717e+03
1.384756051512878230e+03,2.885582236351167012e+03
1.385156849212303086e+03,2.885664776867483852e+03
1.385557646911727943e+03,2.885747317383801146e+03
1.385958444611152800e+03,2.885829857900118441e+03
1.386359242310577656e+03,2.885912398416435735e+03
1.386760040010002513e+03,2.885994938932752575e+03
1.387160837709427369e+03,2.886077479449069870e+03
1.387561635408852226e+03,2.886160019965387164e+03
1.387962433108277082e+03,2.886243810146084797e+03
1.388363230807701939e+03,2.886366635247521572e+03
1.388764028507126795e+03,2.886489460348957891e+03
1.389164826206551652e+03,2.886612285450394666e+03
1.389565623905976508e+03,2.886735110551831440e+03
1.389966421605401365e+03,2.886857935653268214e+03
1.390367219304826222e+03,2.886980760754704988e+03
1.390768017004251078e+03,2.887103585856141308e+03
1.391168814703675935e+03,2.887226410957578082e+03
1.391569612403100791e+03,2.887349236059014856e+03
1.391970410102525648e+03,2.887472061160451631e+03
1.392371207801950504e+03,2.887594886261888405e+03
1.392772005501375361e+03,2.887717711363324725e+03
1.393172803200800217e+03,2.887823564188811815e+03
1.393573600900225074e+03,2.887920505095786211e+03
1.393974398599649930e+03,2.888017446002761062e+03
1.394375196299074787e+03,2.888114386909735458e+03
1.394775993998499644e+03,2.888211327816710309e+03
1.395176791697924500e+03,2.888308268723685160e+03
1.395577589397349357e+03,2.888405209630659556e+03
1.395978387096774213e+03,2.888502150537634407e+03
1.396379184796199070e+03,2.888599091444609257e+03
1.396779982495623926e+03,2.888696032351583654e+03
1.397180780195048783e+03,2.888792973258558504e+03
1.397581577894473639e+03,2.888889914165532900e+03
1.397982375593898496e+03,2.888974308946886140e+03
1.398383173293323352e+03,2.889038249435899615e+03
1.398783970992748209e+03,2.889102189924913091e+03
1.399184768692173066e+03,2.889166130413926112e+03
1.399585566391597922e+03,2.889230070902939588e+03
1.399986364091022779e+03,2.889294011391953063e+03
1.400387161790447635e+03,2.889357951880966084e+03
1.400787959489872492e+03,2.889421892369979560e+03
1.401188757189297348e+03,2.889485832858993035e+03
1.401589554888722205e+03,2.889549773348006056e+03
1.401990352588147061e+03,2.889613713837019532e+03
1.402391150287571918e+03,2.889677654326033007e+03
1.402791947986996774e+03,2.889741594815046028e+03
1.403192745686421631e+03,2.889791365402575138e+03
1.403593543385846488e+03,2.889829809263540483e+03
1.403994341085271344e+03,2.889868253124505372e+03
1.404395138784696201e+03,2.889906696985470717e+03
1.404795936484121057e+03,2.889945140846436061e+03
1.405196734183545914e+03,2.889983584707401405e+03
1.405597531882970770e+03,2.890022028568366295e+03
1.405998329582395627e+03,2.890060472429331639e+03
1.406399127281820483e+03,2.890098916290296984e+03
1.406799924981245340e+03,2.890137360151262328e+03
1.407200722680670196e+03,2.890175804012227218e+03
1.407601520380095053e+03,2.890214247873192562e+03
1.408002318079519910e+03,2.890247264522012756e+03
1.408403115778944766e+03,2.890269269101589089e+03
1.408803913478369623e+03,2.890291273681165421e+03
1.409204711177794479e+03,2.890313278260741299e+03
1.409605508877219336e+03,2.890335282840317632e+03
1.410006306576644192e+03,2.890357287419893964e+03
1.410407104276069049e+03,2.890379291999470297e+03
1.410807901975493905e+03,2.890401296579046630e+03
1.411208699674918762e+03,2.890423301158622962e+03
1.411609497374343619e+03,2.890445305738199295e+03
1.412010295073768475e+03,2.890467310317775627e+03
1.412411092773193332e+03,2.890489314897351960e+03
1.412811890472618188e+03,2.890511319476927838e+03
1.413212688172043045e+03,2.890531097073473120e+03
1.413613485871467901e+03,2.890549423807244239e+03
1.414014283570892758e+03,2.890567750541014902e+03
1.414415081270317614e+03,2.890586077274786021e+03
1.414815878969742471e+03,2.890604404008556685e+03
1.415216676669167327e+03,2.890622730742327803e+03
1.415617474368592184e+03,2.890641057476098467e+03
1.416018272068017041e+03,2.890659384209869586e+03
1.416419069767441897e+03,2.890677710943640704e+03
1.416819867466866754e+03,2.890696037677411368e+03
1.417220665166291610e+03,2.890714364411182487e+03
1.417621462865716467e+03,2.890732691144953151e+03
1.418022260565141323e+03,2.890750861406797867e+03
1.418423058264566180e+03,2.890766370890074995e+03
1.418823855963991036e+03,2.890781880373352124e+03
1.419224653663415893e+03,2.890797389856629252e+03
1.419625451362840749e+03,2.890812899339906380e+03
1.420026249062265606e+03,2.890828408823183509e+03
1.420427046761690463e+03,2.890843918306460637e+03
1.420827844461115319e+03,2.890859427789737765e+03
1.421228642160540176e+03,2.890874937273014893e+03
1.421629439859965032e+03,2.890890446756292022e+03
1.422030237559389889e+03,2.890905956239569150e+03
1.422431035258814745e+03,2.890921465722846278e+03
1.422831832958239602e+03,2.890936975206123407e+03
1.423232630657664458e+03,2.890942623013476805e+03
1.423633428357089315e+03,2.890945881531358282e+03
1.424034226056514171e+03,2.890949140049240214e+03
1.424435023755939028e+03,2.890952398567121691e+03
